SEVERITY	CODE	PDB_ID	DETAIL
ERROR	NON_ACGU_SEQUENCE	7QTN	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	7QTN	chain=B; symbols=X
ERROR	NON_ACGU_SEQUENCE	7QUA	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	7U87	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	7U87	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	7U88	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	7U88	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	7U89	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	7U89	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	7U8A	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	7U8A	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	7U8B	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	7U8B	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	7VNV	chain=A; symbols=NX
ERROR	NON_ACGU_SEQUENCE	7VNV	chain=B; symbols=NX
ERROR	NON_ACGU_SEQUENCE	7VNW	chain=A; symbols=NX
ERROR	NON_ACGU_SEQUENCE	7VNW	chain=B; symbols=NX
ERROR	NON_ACGU_SEQUENCE	7Y8P	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	7Y8P	chain=B; symbols=X
ERROR	OVER_MAX_LENGTH	7ZFW	chain=L5; length=3774; max=1022
ERROR	NON_ACGU_SEQUENCE	8F24	chain=C; symbols=X
ERROR	NON_ACGU_SEQUENCE	8F24	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	8F24	chain=E; symbols=X
ERROR	NON_ACGU_SEQUENCE	8F24	chain=D; symbols=X
ERROR	NON_ACGU_SEQUENCE	8F24	chain=B; symbols=X
ERROR	NON_ACGU_SEQUENCE	8F24	chain=F; symbols=X
ERROR	MISSING_SPLIT	8K0Y	splits=[]
ERROR	MISSING_SPLIT	8K1E	splits=[]
ERROR	MISSING_SPLIT	8K2Z	splits=[]
ERROR	MISSING_SPLIT	8K30	splits=[]
ERROR	MISSING_SPLIT	8KEB	splits=[]
ERROR	MISSING_SPLIT	8KED	splits=[]
ERROR	MISSING_SPLIT	8KHH	splits=[]
ERROR	NON_ACGU_SEQUENCE	8SKQ	chain=A; symbols=T
ERROR	NON_ACGU_SEQUENCE	8SWG	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SWG	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SWO	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SWO	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SX5	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SX5	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SX6	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SX6	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SY1	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SY1	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SY1	chain=C; symbols=N
ERROR	NON_ACGU_SEQUENCE	8SY1	chain=D; symbols=N
ERROR	MISSING_SPLIT	8SYK	splits=[]
ERROR	MISSING_SPLIT	8TKJ	splits=[]
ERROR	MISSING_SPLIT	8TKK	splits=[]
ERROR	NON_ACGU_SEQUENCE	8VAW	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	8VAW	chain=B; symbols=N
ERROR	NON_ACGU_SEQUENCE	8VAX	chain=AAA; symbols=N
ERROR	NON_ACGU_SEQUENCE	8VAX	chain=BBB; symbols=N
ERROR	MISSING_SPLIT	8VQV	splits=[]
ERROR	MISSING_SPLIT	8VVJ	splits=[]
ERROR	MISSING_SPLIT	8VXX	splits=[]
ERROR	MISSING_SPLIT	8VXZ	splits=[]
ERROR	MISSING_SPLIT	8VY0	splits=[]
ERROR	MISSING_SPLIT	8VY1	splits=[]
ERROR	MISSING_SPLIT	8X9K	splits=[]
ERROR	MISSING_SPLIT	8X9L	splits=[]
ERROR	MISSING_SPLIT	8X9M	splits=[]
ERROR	MISSING_SPLIT	8X9N	splits=[]
ERROR	MISSING_SPLIT	8X9O	splits=[]
ERROR	MISSING_SPLIT	8X9Q	splits=[]
ERROR	MISSING_SPLIT	8XTQ	splits=[]
ERROR	NON_ACGU_SEQUENCE	8YAM	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	8YAN	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	8YNO	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	8YNO	chain=B; symbols=X
ERROR	MISSING_SPLIT	8YNP	splits=[]
ERROR	NON_ACGU_SEQUENCE	8YNP	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	8YNP	chain=B; symbols=X
ERROR	MISSING_SPLIT	8YZL	splits=[]
ERROR	MISSING_SPLIT	8Z8Q	splits=[]
ERROR	MISSING_SPLIT	8Z9K	splits=[]
ERROR	MISSING_SPLIT	8ZAU	splits=[]
ERROR	MISSING_SPLIT	8ZMH	splits=[]
ERROR	MISSING_SPLIT	9BXE	splits=[]
ERROR	NON_ACGU_SEQUENCE	9CSQ	chain=A; symbols=I
ERROR	NON_ACGU_SEQUENCE	9CSR	chain=A; symbols=I
ERROR	MISSING_SPLIT	9DE6	splits=[]
ERROR	MISSING_SPLIT	9DE8	splits=[]
ERROR	MISSING_SPLIT	9DID	splits=[]
ERROR	MISSING_SPLIT	9DIG	splits=[]
ERROR	MISSING_SPLIT	9DII	splits=[]
ERROR	MISSING_SPLIT	9DKG	splits=[]
ERROR	MISSING_SPLIT	9DLM	splits=[]
ERROR	MISSING_SPLIT	9DLN	splits=[]
ERROR	MISSING_SPLIT	9DP9	splits=[]
ERROR	MISSING_SPLIT	9E5H	splits=[]
ERROR	MISSING_SPLIT	9E5I	splits=[]
ERROR	MISSING_SPLIT	9E5J	splits=[]
ERROR	MISSING_SPLIT	9E5K	splits=[]
ERROR	MISSING_SPLIT	9E5L	splits=[]
ERROR	MISSING_SPLIT	9E5M	splits=[]
ERROR	MISSING_SPLIT	9E5O	splits=[]
ERROR	MISSING_SPLIT	9E5P	splits=[]
ERROR	MISSING_SPLIT	9E5Q	splits=[]
ERROR	MISSING_SPLIT	9E5R	splits=[]
ERROR	MISSING_SPLIT	9E5S	splits=[]
ERROR	MISSING_SPLIT	9E5T	splits=[]
ERROR	MISSING_SPLIT	9E73	splits=[]
ERROR	MISSING_SPLIT	9E9O	splits=[]
ERROR	MISSING_SPLIT	9E9Q	splits=[]
ERROR	MISSING_SPLIT	9EBP	splits=[]
ERROR	MISSING_SPLIT	9EC4	splits=[]
ERROR	MISSING_SPLIT	9ELR	splits=[]
ERROR	NON_ACGU_SEQUENCE	9FN2	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	9FN2	chain=B; symbols=X
ERROR	MISSING_SPLIT	9FN3	splits=[]
ERROR	NON_ACGU_SEQUENCE	9FN3	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	9FN3	chain=B; symbols=X
ERROR	MISSING_SPLIT	9G4I	splits=[]
ERROR	MISSING_SPLIT	9G4J	splits=[]
ERROR	MISSING_SPLIT	9G4L	splits=[]
ERROR	MISSING_SPLIT	9G4V	splits=[]
ERROR	MISSING_SPLIT	9G54	splits=[]
ERROR	MISSING_SPLIT	9G56	splits=[]
ERROR	MISSING_SPLIT	9HRD	splits=[]
ERROR	MISSING_SPLIT	9HRG	splits=[]
ERROR	MISSING_SPLIT	9IF0	splits=[]
ERROR	MISSING_SPLIT	9IF1	splits=[]
ERROR	MISSING_SPLIT	9ISV	splits=[]
ERROR	MISSING_SPLIT	9IWG	splits=[]
ERROR	MISSING_SPLIT	9J3R	splits=[]
ERROR	MISSING_SPLIT	9J3T	splits=[]
ERROR	MISSING_SPLIT	9J6Y	splits=[]
ERROR	MISSING_SPLIT	9J9X	splits=[]
ERROR	MISSING_SPLIT	9JA7	splits=[]
ERROR	MISSING_SPLIT	9JA9	splits=[]
ERROR	MISSING_SPLIT	9JC8	splits=[]
ERROR	MISSING_SPLIT	9K9H	splits=[]
ERROR	MISSING_SPLIT	9K9J	splits=[]
ERROR	MISSING_SPLIT	9KGH	splits=[]
ERROR	MISSING_SPLIT	9KPO	splits=[]
ERROR	MISSING_SPLIT	9L0R	splits=[]
ERROR	MISSING_SPLIT	9LE3	splits=[]
ERROR	MISSING_SPLIT	9LE5	splits=[]
ERROR	MISSING_SPLIT	9LE6	splits=[]
ERROR	MISSING_SPLIT	9LEE	splits=[]
ERROR	MISSING_SPLIT	9LEM	splits=[]
ERROR	MISSING_SPLIT	9LHL	splits=[]
ERROR	MISSING_SPLIT	9LJN	splits=[]
ERROR	MISSING_SPLIT	9LKC	splits=[]
ERROR	MISSING_SPLIT	9LKE	splits=[]
ERROR	MISSING_SPLIT	9LKF	splits=[]
ERROR	MISSING_SPLIT	9LKU	splits=[]
ERROR	MISSING_SPLIT	9LKV	splits=[]
ERROR	MISSING_SPLIT	9LKW	splits=[]
ERROR	MISSING_SPLIT	9LMC	splits=[]
ERROR	MISSING_SPLIT	9M78	splits=[]
ERROR	NON_ACGU_SEQUENCE	9MDS	chain=A; symbols=NX
ERROR	NON_ACGU_SEQUENCE	9MDS	chain=B; symbols=NX
ERROR	NON_ACGU_SEQUENCE	9MDS	chain=C; symbols=NX
ERROR	NON_ACGU_SEQUENCE	9MDS	chain=D; symbols=NX
ERROR	NON_ACGU_SEQUENCE	9MDS	chain=E; symbols=NX
ERROR	NON_ACGU_SEQUENCE	9MDS	chain=F; symbols=NX
ERROR	NON_ACGU_SEQUENCE	9MDS	chain=G; symbols=NX
ERROR	NON_ACGU_SEQUENCE	9MDS	chain=H; symbols=NX
ERROR	MISSING_SPLIT	9MEE	splits=[]
ERROR	MISSING_SPLIT	9MFH	splits=[]
ERROR	MISSING_SPLIT	9MMG	splits=[]
ERROR	MISSING_SPLIT	9MQS	splits=[]
ERROR	MISSING_SPLIT	9MQU	splits=[]
ERROR	MISSING_SPLIT	9NA1	splits=[]
ERROR	MISSING_SPLIT	9NA7	splits=[]
ERROR	MISSING_SPLIT	9NAP	splits=[]
ERROR	MISSING_SPLIT	9NAS	splits=[]
ERROR	MISSING_SPLIT	9NBC	splits=[]
ERROR	MISSING_SPLIT	9NDD	splits=[]
ERROR	MISSING_SPLIT	9NDV	splits=[]
ERROR	MISSING_SPLIT	9NDX	splits=[]
ERROR	MISSING_SPLIT	9O47	splits=[]
ERROR	NON_ACGU_SEQUENCE	9O47	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	9O47	chain=B; symbols=X
ERROR	MISSING_SPLIT	9OD5	splits=[]
ERROR	MISSING_SPLIT	9OL2	splits=[]
ERROR	NON_ACGU_SEQUENCE	9OL2	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	9OL2	chain=B; symbols=N
ERROR	MISSING_SPLIT	9OL3	splits=[]
ERROR	NON_ACGU_SEQUENCE	9OL3	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	9OL3	chain=B; symbols=N
ERROR	MISSING_SPLIT	9OV3	splits=[]
ERROR	MISSING_SPLIT	9OV6	splits=[]
ERROR	MISSING_SPLIT	9OV7	splits=[]
ERROR	MISSING_SPLIT	9OV8	splits=[]
ERROR	MISSING_SPLIT	9OVB	splits=[]
ERROR	MISSING_SPLIT	9OVC	splits=[]
ERROR	MISSING_SPLIT	9OWJ	splits=[]
ERROR	MISSING_SPLIT	9OWK	splits=[]
ERROR	MISSING_SPLIT	9OWL	splits=[]
ERROR	MISSING_SPLIT	9OWM	splits=[]
ERROR	MISSING_SPLIT	9OWN	splits=[]
ERROR	MISSING_SPLIT	9OWO	splits=[]
ERROR	MISSING_SPLIT	9OWP	splits=[]
ERROR	MISSING_SPLIT	9OY2	splits=[]
ERROR	MISSING_SPLIT	9OY3	splits=[]
ERROR	MISSING_SPLIT	9OY4	splits=[]
ERROR	MISSING_SPLIT	9PDF	splits=[]
ERROR	MISSING_SPLIT	9PDG	splits=[]
ERROR	NON_ACGU_SEQUENCE	9Q0I	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q0I	chain=B; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q0I	chain=C; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q0I	chain=D; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q0I	chain=E; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q0I	chain=F; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q0J	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q0J	chain=B; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q0J	chain=C; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=B; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=C; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=D; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=E; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=F; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=G; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=H; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=I; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=J; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=K; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=L; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=M; symbols=X
ERROR	NON_ACGU_SEQUENCE	9Q3C	chain=N; symbols=X
ERROR	MISSING_SPLIT	9QU6	splits=[]
ERROR	MISSING_SPLIT	9QU7	splits=[]
ERROR	NON_ACGU_SEQUENCE	9R7Q	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	9R7W	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	9R82	chain=A; symbols=X
ERROR	MISSING_SPLIT	9RB4	splits=[]
ERROR	NON_ACGU_SEQUENCE	9RB4	chain=A; symbols=X
ERROR	MISSING_SPLIT	9S1D	splits=[]
ERROR	NON_ACGU_SEQUENCE	9SD9	chain=A; symbols=X
ERROR	NON_ACGU_SEQUENCE	9SD9	chain=B; symbols=X
ERROR	MISSING_SPLIT	9SXV	splits=[]
ERROR	MISSING_SPLIT	9SY4	splits=[]
ERROR	MISSING_SPLIT	9SY8	splits=[]
ERROR	MISSING_SPLIT	9SYC	splits=[]
ERROR	MISSING_SPLIT	9SYD	splits=[]
ERROR	MISSING_SPLIT	9SYE	splits=[]
ERROR	MISSING_SPLIT	9SYF	splits=[]
ERROR	MISSING_SPLIT	9TCG	splits=[]
ERROR	MISSING_SPLIT	9V4U	splits=[]
ERROR	MISSING_SPLIT	9V4V	splits=[]
ERROR	MISSING_SPLIT	9V4X	splits=[]
ERROR	MISSING_SPLIT	9V4Y	splits=[]
ERROR	MISSING_SPLIT	9V4Z	splits=[]
ERROR	MISSING_SPLIT	9V50	splits=[]
ERROR	MISSING_SPLIT	9V51	splits=[]
ERROR	MISSING_SPLIT	9V7N	splits=[]
ERROR	MISSING_SPLIT	9V7P	splits=[]
ERROR	MISSING_SPLIT	9V7Q	splits=[]
ERROR	MISSING_SPLIT	9VMZ	splits=[]
ERROR	MISSING_SPLIT	9YD3	splits=[]
ERROR	NON_ACGU_SEQUENCE	9YD3	chain=A; symbols=N
ERROR	NON_ACGU_SEQUENCE	9YD3	chain=B; symbols=N
ERROR	MISSING_SPLIT	9ZBQ	splits=[]
ERROR	MISSING_SPLIT	9ZBR	splits=[]
ERROR	MISSING_SPLIT	9ZC6	splits=[]
ERROR	MISSING_SPLIT	9ZC7	splits=[]
ERROR	MISSING_SPLIT	9ZC8	splits=[]
ERROR	MISSING_SPLIT	9ZCA	splits=[]
ERROR	MISSING_SPLIT	9ZCB	splits=[]
ERROR	MISSING_SPLIT	9ZCC	splits=[]
ERROR	MISSING_SPLIT	9ZDV	splits=[]
ERROR	MISSING_SPLIT	9ZF2	splits=[]
ERROR	MISSING_SPLIT	9ZF3	splits=[]
ERROR	MISSING_SPLIT	9ZF5	splits=[]
ERROR	MISSING_SPLIT	9ZF9	splits=[]
ERROR	MISSING_SPLIT	9ZFC	splits=[]
ERROR	MISSING_SPLIT	9ZFD	splits=[]
ERROR	MISSING_SPLIT	9ZGM	splits=[]
ERROR	MISSING_SPLIT	9ZGN	splits=[]
ERROR	MISSING_SPLIT	9ZGO	splits=[]
ERROR	MISSING_SPLIT	9ZGP	splits=[]
ERROR	MISSING_SPLIT	9ZGQ	splits=[]
ERROR	MISSING_SPLIT	9ZGR	splits=[]
ERROR	MISSING_SPLIT	9ZGS	splits=[]
ERROR	MISSING_SPLIT	9ZGT	splits=[]
ERROR	MISSING_SPLIT	9ZGU	splits=[]
ERROR	MISSING_SPLIT	9ZGV	splits=[]
ERROR	MISSING_SPLIT	9ZGW	splits=[]
ERROR	MISSING_SPLIT	9ZGX	splits=[]
ERROR	MISSING_SPLIT	9ZGY	splits=[]
ERROR	MISSING_SPLIT	9ZGZ	splits=[]
ERROR	MISSING_SPLIT	9ZH0	splits=[]
ERROR	MISSING_SPLIT	9ZH1	splits=[]
ERROR	MISSING_SPLIT	9ZH2	splits=[]
ERROR	MISSING_SPLIT	9ZH5	splits=[]
ERROR	MISSING_SPLIT	9ZH7	splits=[]
ERROR	MISSING_SPLIT	9ZH9	splits=[]
ERROR	MISSING_SPLIT	9ZHA	splits=[]
ERROR	MISSING_SPLIT	9ZHB	splits=[]
ERROR	MISSING_SPLIT	9ZHC	splits=[]
ERROR	MISSING_SPLIT	9ZHD	splits=[]
ERROR	MISSING_SPLIT	9ZHE	splits=[]
ERROR	MISSING_SPLIT	9ZHF	splits=[]
ERROR	MISSING_SPLIT	9ZHG	splits=[]
ERROR	MISSING_SPLIT	9ZHI	splits=[]
ERROR	MISSING_SPLIT	9ZHJ	splits=[]
ERROR	MISSING_SPLIT	9ZHK	splits=[]
ERROR	MISSING_SPLIT	9ZHL	splits=[]
ERROR	MISSING_SPLIT	9ZHO	splits=[]
ERROR	MISSING_SPLIT	9ZHP	splits=[]
ERROR	MISSING_SPLIT	9ZHR	splits=[]
ERROR	MISSING_SPLIT	9ZHS	splits=[]
ERROR	MISSING_SPLIT	9ZHT	splits=[]
ERROR	MISSING_SPLIT	9ZHU	splits=[]
ERROR	MISSING_SPLIT	9ZHV	splits=[]
ERROR	MISSING_SPLIT	9ZHW	splits=[]
ERROR	MISSING_SPLIT	9ZHX	splits=[]
ERROR	MISSING_SPLIT	9ZHZ	splits=[]
ERROR	MISSING_SPLIT	9ZI0	splits=[]
ERROR	MISSING_SPLIT	9ZI2	splits=[]
ERROR	MISSING_SPLIT	9ZI3	splits=[]
ERROR	MISSING_SPLIT	9ZI4	splits=[]
ERROR	MISSING_SPLIT	9ZI5	splits=[]
ERROR	MISSING_SPLIT	9ZI6	splits=[]
ERROR	MISSING_SPLIT	9ZI7	splits=[]
