SEVERITY	CODE	PDB_ID	DETAIL
WARNING	NON_ACGU_SEQUENCE	7U89	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	7U89	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	7U8A	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	7U8A	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	7U8B	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	7U8B	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	7VNV	chain=A; symbols=NX
WARNING	NON_ACGU_SEQUENCE	7VNV	chain=B; symbols=NX
WARNING	NON_ACGU_SEQUENCE	7VNW	chain=A; symbols=NX
WARNING	NON_ACGU_SEQUENCE	7VNW	chain=B; symbols=NX
WARNING	NON_ACGU_SEQUENCE	7Y8P	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	7Y8P	chain=B; symbols=X
WARNING	OVER_MAX_LENGTH	7ZFW	chain=L5; length=3774; max=1022
WARNING	NON_ACGU_SEQUENCE	8F24	chain=C; symbols=X
WARNING	NON_ACGU_SEQUENCE	8F24	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	8F24	chain=E; symbols=X
WARNING	NON_ACGU_SEQUENCE	8F24	chain=D; symbols=X
WARNING	NON_ACGU_SEQUENCE	8F24	chain=B; symbols=X
WARNING	NON_ACGU_SEQUENCE	8F24	chain=F; symbols=X
WARNING	NON_ACGU_SEQUENCE	8SKQ	chain=A; symbols=T
WARNING	NON_ACGU_SEQUENCE	8SWG	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SWG	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SWO	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SWO	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SX5	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SX5	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SX6	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SX6	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SY1	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SY1	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SY1	chain=C; symbols=N
WARNING	NON_ACGU_SEQUENCE	8SY1	chain=D; symbols=N
WARNING	NON_ACGU_SEQUENCE	8VAW	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	8VAW	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	8VAX	chain=AAA; symbols=N
WARNING	NON_ACGU_SEQUENCE	8VAX	chain=BBB; symbols=N
WARNING	NON_ACGU_SEQUENCE	8YAM	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	8YAN	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	8YNO	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	8YNO	chain=B; symbols=X
WARNING	NON_ACGU_SEQUENCE	8YNP	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	8YNP	chain=B; symbols=X
WARNING	NON_ACGU_SEQUENCE	9CSQ	chain=A; symbols=I
WARNING	NON_ACGU_SEQUENCE	9CSR	chain=A; symbols=I
WARNING	NON_ACGU_SEQUENCE	9FN2	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9FN2	chain=B; symbols=X
WARNING	NON_ACGU_SEQUENCE	9FN3	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9FN3	chain=B; symbols=X
WARNING	NON_ACGU_SEQUENCE	9MDS	chain=A; symbols=NX
WARNING	NON_ACGU_SEQUENCE	9MDS	chain=B; symbols=NX
WARNING	NON_ACGU_SEQUENCE	9MDS	chain=C; symbols=NX
WARNING	NON_ACGU_SEQUENCE	9MDS	chain=D; symbols=NX
WARNING	NON_ACGU_SEQUENCE	9MDS	chain=E; symbols=NX
WARNING	NON_ACGU_SEQUENCE	9MDS	chain=F; symbols=NX
WARNING	NON_ACGU_SEQUENCE	9MDS	chain=G; symbols=NX
WARNING	NON_ACGU_SEQUENCE	9MDS	chain=H; symbols=NX
WARNING	NON_ACGU_SEQUENCE	9O47	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9O47	chain=B; symbols=X
WARNING	NON_ACGU_SEQUENCE	9OL2	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	9OL2	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	9OL3	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	9OL3	chain=B; symbols=N
WARNING	NON_ACGU_SEQUENCE	9Q0I	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q0I	chain=B; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q0I	chain=C; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q0I	chain=D; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q0I	chain=E; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q0I	chain=F; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q0J	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q0J	chain=B; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q0J	chain=C; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=B; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=C; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=D; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=E; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=F; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=G; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=H; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=I; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=J; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=K; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=L; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=M; symbols=X
WARNING	NON_ACGU_SEQUENCE	9Q3C	chain=N; symbols=X
WARNING	NON_ACGU_SEQUENCE	9R7Q	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9R7W	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9R82	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9RB4	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9SD9	chain=A; symbols=X
WARNING	NON_ACGU_SEQUENCE	9SD9	chain=B; symbols=X
WARNING	NON_ACGU_SEQUENCE	9YD3	chain=A; symbols=N
WARNING	NON_ACGU_SEQUENCE	9YD3	chain=B; symbols=N
