QUERY_PDB_ID	QUERY_ENTITY_ID	TARGET_PDB_ID	TARGET_ENTITY_ID	IDENTITY	QUERY_COVERAGE	TARGET_COVERAGE	ALIGNMENT_LENGTH	EVALUE	BITS	ALIGNMENT_SOURCE
9G4L	1	4E8M	1	0.996000	0.982000	0.832000	328	1.736E-179	585	MMSEQS2
9G4L	1	4E8N	1	0.996000	0.982000	0.835000	328	1.736E-179	585	MMSEQS2
9G4L	1	4E8P	1	0.996000	0.982000	0.835000	328	1.736E-179	585	MMSEQS2
9G4L	1	4E8Q	1	0.996000	0.982000	0.835000	328	1.736E-179	585	MMSEQS2
9G4L	1	4E8R	1	0.996000	0.982000	0.835000	328	1.736E-179	585	MMSEQS2
9G4L	1	4E8T	1	0.996000	0.982000	0.835000	328	1.736E-179	585	MMSEQS2
9G4L	1	4E8V	1	0.996000	0.982000	0.835000	328	1.736E-179	585	MMSEQS2
9G4L	1	4FAQ	1	1.000000	0.994000	0.838000	332	7.379E-184	596	MMSEQS2
9G4L	1	4FAR	1	1.000000	0.979000	0.838000	327	1.710E-180	587	MMSEQS2
9G4L	1	4FAU	1	1.000000	1.000000	0.839000	334	3.295E-185	600	MMSEQS2
9G4L	1	4FAW	1	0.996000	0.982000	0.832000	328	1.736E-179	585	MMSEQS2
9G4L	1	4FAX	1	0.996000	0.982000	0.832000	328	1.736E-179	585	MMSEQS2
9G4L	1	4FB0	1	0.996000	0.982000	0.835000	328	1.736E-179	585	MMSEQS2
9G4L	1	4Y1N	1	0.992000	0.817000	0.993000	273	3.649E-142	482	MMSEQS2
9G4L	1	4Y1O	1	0.992000	0.817000	0.993000	273	3.649E-142	482	MMSEQS2
9G4L	1	6T3K	1	0.996000	0.979000	0.838000	327	8.122E-179	583	MMSEQS2
9G4L	1	6T3N	1	0.997000	1.000000	0.839000	334	1.604E-183	595	MMSEQS2
9G4L	1	6T3R	1	0.996000	0.979000	0.838000	327	8.122E-179	583	MMSEQS2
9G4L	1	6T3S	1	0.997000	1.000000	0.839000	334	1.604E-183	595	MMSEQS2
9G4L	1	8OLS	1	0.996000	0.982000	0.832000	328	1.736E-179	585	MMSEQS2
9G4L	1	8OLV	1	0.996000	0.982000	0.832000	328	1.736E-179	585	MMSEQS2
9G4L	1	8OLW	1	1.000000	0.994000	0.838000	332	7.379E-184	596	MMSEQS2
9G4L	1	8OLY	1	1.000000	0.979000	0.836000	327	1.710E-180	587	MMSEQS2
9G4L	1	8OLZ	1	1.000000	0.979000	0.836000	327	1.710E-180	587	MMSEQS2
9G4L	1	8OM0	1	0.996000	0.982000	0.832000	328	1.736E-179	585	MMSEQS2
9G4L	1	8RUH	1	1.000000	0.979000	0.836000	327	1.710E-180	587	MMSEQS2
9G4L	1	8RUI	1	1.000000	0.979000	0.836000	327	1.710E-180	587	MMSEQS2
9G4L	1	8RUJ	1	1.000000	0.979000	0.836000	327	1.710E-180	587	MMSEQS2
9G4L	1	8RUK	1	0.996000	0.982000	0.832000	328	1.736E-179	585	MMSEQS2
9G4L	1	8RUL	1	0.996000	0.982000	0.832000	328	1.736E-179	585	MMSEQS2
9G4L	1	8RUM	1	0.996000	0.982000	0.832000	328	1.736E-179	585	MMSEQS2
9G4L	1	8RUN	1	0.996000	0.982000	0.832000	328	1.736E-179	585	MMSEQS2
9G4V	1	4Y1N	1	0.992000	0.922000	0.993000	273	4.689E-145	482	MMSEQS2
9G4V	1	4Y1O	1	0.992000	0.922000	0.993000	273	4.689E-145	482	MMSEQS2
9G54	1	3BWP	1	1.000000	0.978000	0.859000	354	1.159E-195	636	MMSEQS2
9G54	1	3EOG	1	1.000000	0.978000	0.859000	354	1.159E-195	636	MMSEQS2
9G54	1	3EOH	1	1.000000	0.978000	0.859000	354	1.159E-195	636	MMSEQS2
9G54	1	3G78	1	1.000000	0.978000	0.859000	354	1.159E-195	636	MMSEQS2
9G54	1	3IGI	1	1.000000	0.978000	0.859000	354	1.159E-195	636	MMSEQS2
9G54	1	4DS6	1	1.000000	0.997000	0.855000	361	2.262E-200	648	MMSEQS2
9G54	1	4E8K	1	0.997000	0.981000	0.903000	355	1.173E-194	633	MMSEQS2
9G54	1	4E8M	1	0.997000	0.981000	0.901000	355	1.173E-194	633	MMSEQS2
9G54	1	4E8N	1	0.997000	0.981000	0.903000	355	1.173E-194	633	MMSEQS2
9G54	1	4E8P	1	0.997000	0.981000	0.903000	355	1.173E-194	633	MMSEQS2
9G54	1	4E8Q	1	0.997000	0.981000	0.903000	355	1.173E-194	633	MMSEQS2
9G54	1	4E8R	1	0.997000	0.981000	0.903000	355	1.173E-194	633	MMSEQS2
9G54	1	4E8T	1	0.997000	0.981000	0.903000	355	1.173E-194	633	MMSEQS2
9G54	1	4E8V	1	0.997000	0.981000	0.903000	355	1.173E-194	633	MMSEQS2
9G54	1	4FAQ	1	1.000000	0.992000	0.907000	359	5.044E-199	645	MMSEQS2
9G54	1	4FAR	1	1.000000	0.978000	0.908000	354	1.159E-195	636	MMSEQS2
9G54	1	4FAU	1	1.000000	1.000000	0.910000	362	4.780E-201	650	MMSEQS2
9G54	1	4FAW	1	0.997000	0.981000	0.901000	355	1.173E-194	633	MMSEQS2
9G54	1	4FAX	1	0.997000	0.981000	0.901000	355	1.173E-194	633	MMSEQS2
9G54	1	4FB0	1	0.997000	0.981000	0.903000	355	1.173E-194	633	MMSEQS2
9G54	1	5J01	1	0.977000	0.978000	0.844000	354	4.705E-181	596	MMSEQS2
9G54	1	5J02	1	0.977000	0.978000	0.844000	354	4.705E-181	596	MMSEQS2
9G54	1	6T3K	1	0.997000	0.978000	0.908000	354	5.484E-194	631	MMSEQS2
9G54	1	6T3N	1	0.997000	1.000000	0.910000	362	2.322E-199	646	MMSEQS2
9G54	1	6T3R	1	0.997000	0.978000	0.908000	354	5.484E-194	631	MMSEQS2
9G54	1	6T3S	1	0.997000	1.000000	0.910000	362	2.322E-199	646	MMSEQS2
9G54	1	8OLS	1	0.997000	0.981000	0.901000	355	1.173E-194	633	MMSEQS2
9G54	1	8OLV	1	0.997000	0.981000	0.901000	355	1.173E-194	633	MMSEQS2
9G54	1	8OLW	1	1.000000	0.992000	0.907000	359	5.044E-199	645	MMSEQS2
9G54	1	8OLY	1	1.000000	0.978000	0.905000	354	1.159E-195	636	MMSEQS2
9G54	1	8OLZ	1	1.000000	0.978000	0.905000	354	1.159E-195	636	MMSEQS2
9G54	1	8OM0	1	0.997000	0.981000	0.901000	355	1.173E-194	633	MMSEQS2
9G54	1	8RUH	1	1.000000	0.978000	0.905000	354	1.159E-195	636	MMSEQS2
9G54	1	8RUI	1	1.000000	0.978000	0.905000	354	1.159E-195	636	MMSEQS2
9G54	1	8RUJ	1	1.000000	0.978000	0.905000	354	1.159E-195	636	MMSEQS2
9G54	1	8RUK	1	0.997000	0.981000	0.901000	355	1.173E-194	633	MMSEQS2
9G54	1	8RUL	1	0.997000	0.981000	0.901000	355	1.173E-194	633	MMSEQS2
9G54	1	8RUM	1	0.997000	0.981000	0.901000	355	1.173E-194	633	MMSEQS2
9G54	1	8RUN	1	0.997000	0.981000	0.901000	355	1.173E-194	633	MMSEQS2
9G54	1	9C6I	1	1.000000	0.992000	0.861000	359	5.044E-199	645	MMSEQS2
9G56	1	4Y1N	1	0.992000	0.929000	0.993000	273	3.087E-145	482	MMSEQS2
9G56	1	4Y1O	1	0.992000	0.929000	0.993000	273	3.087E-145	482	MMSEQS2
9J9X	1	6WLS	1	1.000000	1.000000	0.985000	382	2.327E-212	686	MMSEQS2
9J9X	1	7EZ0	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9J9X	1	7EZ2	3	1.000000	1.000000	0.974000	382	2.327E-212	686	MMSEQS2
9J9X	1	7R6N	1	0.960000	1.000000	0.969000	382	1.717E-185	613	MMSEQS2
9J9X	1	7UVT	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9J9X	1	7XD3	1	1.000000	1.000000	0.897000	382	2.327E-212	686	MMSEQS2
9J9X	1	7XD4	1	1.000000	1.000000	0.903000	382	2.327E-212	686	MMSEQS2
9J9X	1	7XD5	1	1.000000	1.000000	0.955000	382	2.327E-212	686	MMSEQS2
9J9X	1	7XD6	1	1.000000	1.000000	0.880000	382	2.327E-212	686	MMSEQS2
9J9X	1	7XD7	1	1.000000	1.000000	0.943000	382	2.327E-212	686	MMSEQS2
9J9X	1	7XSK	1	1.000000	1.000000	0.985000	382	2.327E-212	686	MMSEQS2
9J9X	1	7XSL	1	1.000000	1.000000	0.985000	382	2.327E-212	686	MMSEQS2
9J9X	1	7XSM	1	1.000000	1.000000	0.985000	382	2.327E-212	686	MMSEQS2
9J9X	1	7XSN	1	1.000000	1.000000	0.985000	382	2.327E-212	686	MMSEQS2
9J9X	1	7YC8	1	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9J9X	1	7YCG	2	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9J9X	1	7YCH	2	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9J9X	1	7YCI	2	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9J9X	1	7YG8	3	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9J9X	1	7YG9	3	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9J9X	1	7YGA	3	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9J9X	1	7YGB	2	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9J9X	1	7YGC	3	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9J9X	1	7YGD	3	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9J9X	1	8HD6	1	0.997000	1.000000	0.912000	382	1.129E-210	681	MMSEQS2
9J9X	1	8HD7	1	0.997000	1.000000	0.912000	382	1.129E-210	681	MMSEQS2
9J9X	1	8I7N	1	0.997000	1.000000	0.914000	382	1.129E-210	681	MMSEQS2
9J9X	1	9CBU	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9J9X	1	9CBW	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9J9X	1	9CBX	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9J9X	1	9CBY	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9JA7	1	1EHT	1	1.000000	0.939000	0.939000	31	2.294E-13	57	MMSEQS2
9JA7	1	1O15	1	1.000000	0.939000	0.939000	31	2.294E-13	57	MMSEQS2
9JA7	1	8D28	1	1.000000	1.000000	1.000000	33	8.904E-15	61	MMSEQS2
9JA7	1	8D2A	1	1.000000	1.000000	1.000000	33	8.904E-15	61	MMSEQS2
9JA7	1	8D2B	1	1.000000	1.000000	1.000000	33	8.904E-15	61	MMSEQS2
9JA7	1	8D5L	1	1.000000	1.000000	1.000000	33	8.904E-15	61	MMSEQS2
9JA7	1	8D5O	1	1.000000	1.000000	1.000000	33	8.904E-15	61	MMSEQS2
9JA9	1	1EHT	1	1.000000	0.939000	0.939000	31	2.294E-13	57	MMSEQS2
9JA9	1	1O15	1	1.000000	0.939000	0.939000	31	2.294E-13	57	MMSEQS2
9JA9	1	8D28	1	1.000000	1.000000	1.000000	33	8.904E-15	61	MMSEQS2
9JA9	1	8D2A	1	1.000000	1.000000	1.000000	33	8.904E-15	61	MMSEQS2
9JA9	1	8D2B	1	1.000000	1.000000	1.000000	33	8.904E-15	61	MMSEQS2
9JA9	1	8D5L	1	1.000000	1.000000	1.000000	33	8.904E-15	61	MMSEQS2
9JA9	1	8D5O	1	1.000000	1.000000	1.000000	33	8.904E-15	61	MMSEQS2
9JC8	1	6WLS	1	1.000000	1.000000	0.985000	382	2.327E-212	686	MMSEQS2
9JC8	1	7EZ0	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9JC8	1	7EZ2	3	1.000000	1.000000	0.974000	382	2.327E-212	686	MMSEQS2
9JC8	1	7R6N	1	0.960000	1.000000	0.969000	382	1.717E-185	613	MMSEQS2
9JC8	1	7UVT	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9JC8	1	7XD3	1	1.000000	1.000000	0.897000	382	2.327E-212	686	MMSEQS2
9JC8	1	7XD4	1	1.000000	1.000000	0.903000	382	2.327E-212	686	MMSEQS2
9JC8	1	7XD5	1	1.000000	1.000000	0.955000	382	2.327E-212	686	MMSEQS2
9JC8	1	7XD6	1	1.000000	1.000000	0.880000	382	2.327E-212	686	MMSEQS2
9JC8	1	7XD7	1	1.000000	1.000000	0.943000	382	2.327E-212	686	MMSEQS2
9JC8	1	7XSK	1	1.000000	1.000000	0.985000	382	2.327E-212	686	MMSEQS2
9JC8	1	7XSL	1	1.000000	1.000000	0.985000	382	2.327E-212	686	MMSEQS2
9JC8	1	7XSM	1	1.000000	1.000000	0.985000	382	2.327E-212	686	MMSEQS2
9JC8	1	7XSN	1	1.000000	1.000000	0.985000	382	2.327E-212	686	MMSEQS2
9JC8	1	7YC8	1	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9JC8	1	7YCG	2	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9JC8	1	7YCH	2	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9JC8	1	7YCI	2	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9JC8	1	7YG8	3	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9JC8	1	7YG9	3	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9JC8	1	7YGA	3	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9JC8	1	7YGB	2	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9JC8	1	7YGC	3	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9JC8	1	7YGD	3	1.000000	1.000000	0.972000	382	2.327E-212	686	MMSEQS2
9JC8	1	8HD6	1	0.997000	1.000000	0.912000	382	1.129E-210	681	MMSEQS2
9JC8	1	8HD7	1	0.997000	1.000000	0.912000	382	1.129E-210	681	MMSEQS2
9JC8	1	8I7N	1	0.997000	1.000000	0.914000	382	1.129E-210	681	MMSEQS2
9JC8	1	9CBU	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9JC8	1	9CBW	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9JC8	1	9CBX	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9JC8	1	9CBY	1	1.000000	1.000000	0.987000	382	2.327E-212	686	MMSEQS2
9MFH	1	4FRG	1	0.881000	0.947000	0.905000	76	1.874E-22	92	MMSEQS2
9O47	1	157D	1	0.833333	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	1XV6	1	0.916667	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	2Q1R	1	0.833333	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	468D	1	0.916667	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	469D	1	0.916667	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	470D	1	0.916667	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	471D	1	0.916667	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	5V1K	1	0.916667	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	5V1L	1	0.916667	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	6XUR	1	0.833333	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	6XUS	1	0.833333	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	7LO9	1	0.833333	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	8PFK	1	0.833333	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9O47	1	8PFQ	1	0.833333	1.000000	1.000000	12			SHORT_GLOBAL_FALLBACK
9OL2	1	5DHC	1	0.857143	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	5HBX	1	0.857143	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	5HBY	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	5KRG	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	5L00	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	5UED	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	5UEE	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	5UEF	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	5UEG	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	5V0H	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	5V0J	1	0.857143	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	5V0K	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	6C8D	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	6C8E	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	6C8I	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	6C8J	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	6C8K	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	6C8L	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	6C8M	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	6C8M	2	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	6C8N	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	6C8O	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	6CAB	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	6OWL	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	6U6J	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	6U8U	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	7KUK	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	7KUM	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	7KUN	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	7KUO	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	7KUP	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	7U87	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	7U88	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	7U89	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	7U8A	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	7U8B	1	0.866667	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	8SWG	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	8SWO	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	8SX5	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	8SX6	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	8SY1	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL2	1	8VAW	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL2	1	8VAX	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	5DHC	1	0.857143	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	5HBX	1	0.857143	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	5HBY	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	5KRG	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	5L00	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	5UED	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	5UEE	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	5UEF	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	5UEG	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	5V0H	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	5V0J	1	0.857143	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	5V0K	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	6C8D	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	6C8E	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	6C8I	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	6C8J	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	6C8K	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	6C8L	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	6C8M	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	6C8M	2	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	6C8N	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	6C8O	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	6CAB	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	6OWL	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	6U6J	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	6U8U	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	7KUK	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	7KUM	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	7KUN	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	7KUO	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	7KUP	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	7U87	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	7U88	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	7U89	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	7U8A	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	7U8B	1	0.866667	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	8SWG	1	1.000000	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	8SWO	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	8SX5	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	8SX6	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	8SY1	1	0.928571	1.000000	1.000000	14			SHORT_GLOBAL_FALLBACK
9OL3	1	8VAW	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OL3	1	8VAX	1	0.933333	1.000000	1.000000	15			SHORT_GLOBAL_FALLBACK
9OV3	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9OV6	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9OV7	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9OV8	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9OVB	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9OVC	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9OWJ	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9OWJ	2	4MGM	1	1.000000	0.815000	1.000000	75	7.528E-37	136	MMSEQS2
9OWJ	2	4MGN	2	1.000000	0.815000	1.000000	75	7.528E-37	136	MMSEQS2
9OWJ	2	6PMO	1	0.986000	0.815000	1.000000	75	3.090E-35	131	MMSEQS2
9OWJ	2	6POM	2	0.986000	0.815000	1.000000	75	3.090E-35	131	MMSEQS2
9OWJ	2	7UQ6	1	0.802000	0.804000	1.000000	86	1.144E-15	72	MMSEQS2
9OWK	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9OWK	2	4MGM	1	1.000000	0.815000	1.000000	75	7.528E-37	136	MMSEQS2
9OWK	2	4MGN	2	1.000000	0.815000	1.000000	75	7.528E-37	136	MMSEQS2
9OWK	2	6PMO	1	0.986000	0.815000	1.000000	75	3.090E-35	131	MMSEQS2
9OWK	2	6POM	2	0.986000	0.815000	1.000000	75	3.090E-35	131	MMSEQS2
9OWK	2	7UQ6	1	0.802000	0.804000	1.000000	86	1.144E-15	72	MMSEQS2
9OWL	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9OWL	2	4MGM	1	1.000000	1.000000	1.000000	75	1.341E-38	136	MMSEQS2
9OWL	2	4MGN	2	1.000000	1.000000	1.000000	75	1.341E-38	136	MMSEQS2
9OWL	2	6PMO	1	0.986000	1.000000	1.000000	75	7.041E-37	131	MMSEQS2
9OWL	2	6POM	2	0.986000	1.000000	1.000000	75	7.041E-37	131	MMSEQS2
9OWL	2	6UGG	1	0.800000	0.880000	0.909000	70	1.051E-11	59	MMSEQS2
9OWL	2	7UQ6	1	0.802000	0.987000	1.000000	86	5.725E-16	72	MMSEQS2
9OWM	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
9OWM	2	4MGM	1	1.000000	1.000000	1.000000	75	1.341E-38	136	MMSEQS2
9OWM	2	4MGN	2	1.000000	1.000000	1.000000	75	1.341E-38	136	MMSEQS2
9OWM	2	6PMO	1	0.986000	1.000000	1.000000	75	7.041E-37	131	MMSEQS2
9OWM	2	6POM	2	0.986000	1.000000	1.000000	75	7.041E-37	131	MMSEQS2
9OWM	2	6UGG	1	0.800000	0.880000	0.909000	70	1.051E-11	59	MMSEQS2
9OWM	2	7UQ6	1	0.802000	0.987000	1.000000	86	5.725E-16	72	MMSEQS2
9OWN	1	2A64	1	1.000000	1.000000	1.000000	417	3.725E-232	749	MMSEQS2
